"","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"riboflavin.synthase..alpha.subunit..TIGR00187."," 0"," 0"," 0"," 0","15"," 6"," 5"," 9"," 0"," 4","32"," 0","13","10"," 6","29"," 1"
"ribonuclease.P.protein.component..TIGR00188.","0","0","0","0","0","1","2","2","0","0","1","1","0","0","1","0","0"
"acyl.CoA.thioesterase.II..TIGR00189.","0","0","0","0","5","2","4","1","1","1","6","3","6","2","5","1","1"
"phosphomethylpyrimidine.synthase..TIGR00190."," 0"," 0"," 0"," 0","36"," 3"," 2","17","15"," 3","84","20","48","29","20","63"," 1"
"homoserine.kinase..TIGR00191."," 0"," 0"," 0"," 2"," 5"," 4"," 8"," 3"," 5"," 4"," 9"," 1"," 5"," 5"," 5","14"," 0"
"urease..beta.subunit..TIGR00192.","0","0","0","0","4","0","0","1","4","0","2","0","5","1","2","2","0"
"urease..gamma.subunit..TIGR00193."," 0"," 0"," 0"," 0"," 6"," 0"," 0"," 1"," 1"," 1","12"," 3"," 5"," 4"," 2"," 8"," 0"
"excinuclease.ABC.subunit.C..TIGR00194.","  0","  0","  0","  0"," 29","  7"," 12","  7"," 22"," 25","107","  8"," 60"," 74"," 52"," 73","  6"
"YjeF.family.C.terminal.domain..TIGR00196."," 0"," 3"," 0"," 0"," 9","14"," 5"," 2"," 4"," 2","23"," 6","22"," 9"," 3","13"," 0"
"YjeF.family.N.terminal.domain..TIGR00197."," 0"," 1"," 0"," 0"," 7","13"," 4"," 1"," 4"," 2","23"," 5","19","11"," 2","10"," 0"
"catalase.peroxidase.HPI..TIGR00198."," 0"," 1"," 0"," 0","16"," 1","11","17","16","12","87","11","49","54","34","83"," 5"
"amidohydrolase..PncC.family..TIGR00199."," 2"," 0"," 0"," 0"," 1"," 0"," 3"," 4"," 5"," 3","29"," 1","25","13"," 5","20"," 1"
"competence.damage.inducible.protein.CinA.N.terminal.domain..TIGR00200."," 1"," 0"," 0"," 0"," 1"," 1"," 4"," 3"," 2"," 0","12"," 0"," 8"," 4"," 7","13"," 0"
"comF.family.protein..TIGR00201.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0"
"carbon.storage.regulator..TIGR00202.","0","0","0","0","0","0","1","2","0","4","5","2","8","3","0","0","0"
"cytochrome.d.ubiquinol.oxidase..subunit.II..TIGR00203."," 0"," 0"," 0"," 3","14","10","10","14","12"," 5","30"," 4","26"," 5","15","16"," 1"
"X1.deoxy.D.xylulose.5.phosphate.synthase..TIGR00204."," 0"," 0"," 0"," 0","21"," 4","11","21","21","25","72","14","52","47","38","60","12"
"flagellar.hook.basal.body.complex.protein.FliE..TIGR00205.","1","0","1","0","3","7","1","0","4","0","5","4","6","3","2","1","0"
"flagellar.M.ring.protein.FliF..TIGR00206."," 0"," 0"," 0"," 0"," 2"," 3"," 2"," 6"," 3"," 0","32","16","23","15","20","28"," 2"
"flagellar.motor.switch.protein.FliG..TIGR00207."," 0"," 0"," 0"," 1"," 6"," 4"," 1"," 6"," 5"," 0","35"," 2","14","12","11","19"," 0"
"flagellar.protein.FliS..TIGR00208."," 0"," 1"," 0"," 0"," 3"," 2"," 0"," 1"," 0"," 1","14"," 3"," 6"," 1"," 0","12"," 0"
"galactose.1.phosphate.uridylyltransferase..TIGR00209."," 0"," 0"," 0"," 0"," 7"," 2"," 0"," 0"," 1"," 0","15"," 5","11"," 7"," 5"," 6"," 0"
"sodium.glutamate.symporter..TIGR00210."," 0"," 2"," 0"," 0","16"," 2"," 2"," 0"," 0"," 6"," 8"," 0"," 5"," 1"," 2"," 2"," 0"
"glycine..tRNA.ligase..beta.subunit..TIGR00211."," 0"," 0"," 0"," 0","17"," 2","17","14","16","17","59","14","25","25","15","24"," 0"
"hydroxymethylbilane.synthase..TIGR00212."," 0"," 0"," 0"," 0","15"," 0"," 8"," 1"," 7"," 5","29"," 0","17","20"," 7","16"," 0"
"D.D.heptose.1.7.bisphosphate.phosphatase..TIGR00213.","0","0","1","1","1","1","0","1","5","1","4","3","9","0","4","0","0"
"lipoyl.octanoyl..transferase..TIGR00214."," 0"," 0"," 0"," 0"," 3"," 1"," 7"," 3"," 2"," 0","25"," 0","20","20"," 3","15"," 0"
"lipid.A.disaccharide.synthase..TIGR00215."," 1"," 0"," 0"," 2","13"," 3"," 6"," 6"," 4"," 9","28"," 4","10","19","10","21"," 1"
"X4.hydroxy.3.methylbut.2.enyl.diphosphate.reductase..TIGR00216."," 0"," 0"," 0"," 3","18"," 2"," 4"," 4"," 7","10","38"," 2","41","22","28","42"," 2"
"X4.alpha.glucanotransferase..TIGR00217."," 1"," 3"," 0"," 0"," 8"," 2"," 3"," 8"," 2"," 0","44"," 9","40","36"," 8","60"," 2"
"mannose.6.phosphate.isomerase..class.I..TIGR00218.","0","0","0","0","0","0","0","0","0","1","4","0","6","0","5","3","0"
"rod.shape.determining.protein.MreC..TIGR00219."," 2"," 0"," 0"," 1","12"," 6"," 7"," 8"," 5"," 7","18"," 2","15"," 6"," 8"," 6"," 0"
"large.conductance.mechanosensitive.channel.protein..TIGR00220."," 0"," 0"," 0"," 2"," 0"," 2"," 1"," 1"," 0"," 2","14"," 1"," 9"," 1"," 6","10"," 0"
"N.acetylglucosamine.6.phosphate.deacetylase..TIGR00221."," 0"," 0"," 1"," 0"," 1"," 9"," 4"," 2"," 3"," 3","12"," 6","12"," 4","10"," 8"," 0"
"X3.methyl.2.oxobutanoate.hydroxymethyltransferase..TIGR00222."," 0"," 0"," 0"," 0"," 4"," 3"," 7"," 4"," 2"," 0","37"," 2","17","24","19","32"," 0"
"aspartate.1.decarboxylase..TIGR00223."," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 5"," 2"," 0","15"," 0"," 4"," 5"," 2","11"," 2"
"phosphoenolpyruvate.carboxykinase..ATP...TIGR00224."," 0"," 0"," 0"," 0","15"," 2"," 1","10"," 6"," 0","36"," 5","37","20","17","52"," 0"
"C.terminal.processing.peptidase..TIGR00225."," 0"," 5"," 0"," 0","34","13","13","23","35","19","91","24","65","37","21","51"," 0"
"riboflavin.specific.deaminase.C.terminal.domain..TIGR00227."," 0"," 0"," 0"," 0","10"," 1"," 8"," 4"," 4"," 0","22"," 3"," 8"," 5"," 7"," 3"," 0"
"crossover.junction.endodeoxyribonuclease.RuvC..TIGR00228."," 0"," 1"," 0"," 2"," 7"," 0"," 3"," 0"," 0"," 2","21"," 2"," 8","14"," 5","14"," 2"
"PAS.domain.S.box.protein..TIGR00229.","  14","  70","   0","   0"," 271","  54","  74"," 172"," 221","  38","1185"," 208"," 873"," 657"," 316","1040","  22"
"sugar.fermentation.stimulation.protein..TIGR00230."," 0"," 0"," 0"," 3"," 1"," 2"," 1"," 1"," 0"," 0"," 6"," 2","10"," 0"," 0"," 0"," 0"
"small.GTP.binding.protein.domain..TIGR00231.","   0","  80","   0","   0"," 305","  54"," 156"," 197"," 201"," 213","1007"," 106"," 741"," 643"," 433"," 730","  26"
"transketolase..TIGR00232.","  0","  0","  0","  0"," 28"," 11"," 18"," 15"," 34"," 27","127"," 22"," 78"," 63"," 71"," 69","  2"
"tryptophan..tRNA.ligase..TIGR00233."," 0"," 0"," 0"," 0","18","11"," 2"," 9"," 5","14","74"," 4","36","48","33","32"," 3"
"tyrosine..tRNA.ligase..TIGR00234."," 0"," 0"," 0"," 0","17","13"," 5","11"," 8"," 6","71"," 3","49","42","43","54"," 0"
"uridine.kinase..TIGR00235.","0","0","0","0","0","0","0","0","0","0","2","0","6","0","0","0","0"
"UDP.N.acetylglucosamine.2.epimerase..TIGR00236."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","69"," 4","15"," 8"," 5"," 7"," 0"
"exodeoxyribonuclease.VII..large.subunit..TIGR00237."," 0"," 0"," 0"," 0"," 4"," 0"," 3"," 7","10"," 0","17"," 3","18","15"," 7","12"," 4"
"KamA.family.protein..TIGR00238."," 0"," 0"," 0"," 2"," 5"," 4"," 2"," 0"," 1"," 0"," 8"," 5","14"," 5"," 9"," 2"," 0"
"oxoglutarate.dehydrogenase..succinyl.transferring...E1.component..TIGR00239.","  8","  3","  0","  1"," 65"," 21"," 33"," 39"," 39"," 24","203"," 32","132","117","117","196"," 19"
"aspartate.carbamoyltransferase..regulatory.subunit..TIGR00240.","0","0","0","1","0","3","0","3","0","1","5","3","3","3","1","1","0"
"putative.CoA.substrate.specific.enzyme.activase..TIGR00241."," 0"," 0"," 0"," 0"," 0"," 0","14"," 5"," 3"," 3"," 0"," 0"," 8"," 0"," 0"," 0"," 0"
"protein.MraZ..TIGR00242."," 0"," 0"," 0"," 1"," 1"," 1"," 5"," 0"," 1"," 0","17"," 1"," 9"," 7"," 5","10"," 2"
"X1.deoxy.D.xylulose.5.phosphate.reductoisomerase..TIGR00243."," 0"," 2"," 0"," 0"," 7"," 0"," 5"," 9"," 8"," 7","42"," 5","32","23","18","23"," 1"
"transcriptional.regulator.NrdR..TIGR00244."," 0"," 0"," 0"," 0"," 0"," 0"," 8"," 3"," 4"," 0","17"," 2","18"," 8"," 1","13"," 0"
"TIGR00245.family.protein..TIGR00245.","0","0","0","0","2","1","2","0","3","0","3","0","4","0","5","0","0"
"rRNA.large.subunit.m3Psi.methyltransferase.RlmH..TIGR00246.","0","0","0","0","6","1","3","2","0","0","9","1","4","0","4","0","2"
"conserved.hypothetical.protein..YceG.family..TIGR00247."," 0"," 0"," 0"," 0","16"," 0"," 6"," 5"," 5"," 0","39"," 0","27","27","19","25"," 0"
"phosphohistidine.phosphatase.SixA..TIGR00249."," 0"," 0"," 0"," 0"," 6"," 3"," 0"," 1"," 5"," 4","12"," 4"," 0"," 3"," 2"," 1"," 0"
"RNAse.H.domain.protein..YqgF.family..TIGR00250."," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 2"," 3"," 1","14"," 0"," 1"," 9"," 5","10"," 0"
"TIGR00251.family.protein..TIGR00251.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","0"
"TIGR00252.family.protein..TIGR00252.","0","0","0","0","2","0","0","0","0","0","2","0","5","0","0","0","0"
"putative.RNA.binding.protein..YhbY.family..TIGR00253.","0","0","0","0","0","0","0","1","1","1","3","0","1","0","3","0","0"
"diguanylate.cyclase..GGDEF..domain..TIGR00254.","   0","  47","   0","   0"," 331","  82"," 115"," 140"," 186","  78","1043"," 217"," 679"," 477"," 248"," 726","   4"
"TIGR00255.family.protein..TIGR00255."," 0"," 0"," 0"," 0"," 1"," 0"," 4"," 2"," 5"," 0","25"," 0"," 6"," 8","12"," 5"," 2"
"D.tyrosyl.tRNA.Tyr..deacylase..TIGR00256."," 1"," 1"," 0"," 1"," 8"," 2"," 4"," 4"," 8"," 1","11"," 2"," 9"," 4"," 7","11"," 0"
"uncharacterized.protein..YigZ.family..TIGR00257.","0","0","0","0","1","2","0","0","2","0","2","0","1","0","0","2","0"
"inosine.xanthosine.triphosphatase..TIGR00258.","0","0","0","0","0","4","2","0","0","0","0","1","2","0","0","0","0"
"membrane.complex.biogenesis.protein..BtpA.family..TIGR00259.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"threonine.synthase..TIGR00260."," 0"," 0"," 0"," 0","23"," 0"," 3","14"," 8"," 7","77"," 0","37","52","24","60"," 0"
"TraB.family.protein..TIGR00261.","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","1","0"
"tryptophan.synthase..alpha.subunit..TIGR00262."," 0"," 0"," 0"," 4","10"," 0"," 2"," 2"," 7"," 5","43"," 2","20","11","12"," 8"," 0"
"tryptophan.synthase..beta.subunit..TIGR00263.","  0","  0","  0","  0"," 27"," 12"," 20","  5","  6"," 21","108"," 22"," 42"," 33"," 12"," 43","  2"
"TIGR00266.family.protein..TIGR00266.","0","0","0","0","0","0","0","1","0","0","1","0","9","1","1","0","0"
"TIGR00268.family.protein..TIGR00268.","0","0","0","0","2","1","0","0","0","0","0","2","0","1","5","8","0"
"TIGR00269.family.protein..TIGR00269.","0","0","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0"
"TIGR00270.family.protein..TIGR00270.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"uncharacterized.hydrophobic.domain..TIGR00271.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"diphthamide.biosynthesis.protein.2..TIGR00272.","0","0","0","0","3","0","0","0","1","0","1","0","1","1","0","0","0"
"iron.sulfur.cluster.binding.protein..TIGR00273."," 0"," 0"," 0"," 0"," 2"," 0"," 0"," 5"," 0"," 0"," 4"," 0","17"," 5"," 6","17"," 2"
"N.acetylmuramic.acid.6.phosphate.etherase..TIGR00274.","0","0","0","0","1","7","0","2","2","1","9","0","6","5","2","4","0"
"flavoprotein..HI0933.family..TIGR00275."," 1"," 7"," 0"," 0","13"," 0"," 6","13","14","10","47"," 1","30"," 6","15","13"," 0"
"epoxyqueuosine.reductase..TIGR00276."," 0"," 0"," 0"," 0","15"," 5"," 2"," 2"," 0"," 6","17"," 6","22","21","15","24"," 0"
"HDIG.domain..TIGR00277."," 0"," 6"," 0"," 0"," 1"," 3","15","16"," 3"," 0","94"," 0","61","86","44","46"," 2"
"putative.membrane.protein.insertion.efficiency.factor..TIGR00278.","0","0","0","0","1","1","2","4","2","0","2","0","8","1","0","2","0"
"ribosomal.protein.L10.e..TIGR00279.","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"segregation.and.condensation.protein.B..TIGR00281."," 0"," 0"," 0"," 0"," 1"," 0"," 2"," 4"," 3"," 0","17"," 0","11"," 7"," 6","19"," 2"
"metallophosphoesterase..MG_246.BB_0505.family..TIGR00282.","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0"
"peptidyl.tRNA.hydrolase..TIGR00283.","0","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0"
"arginine.decarboxylase..pyruvoyl.dependent..TIGR00286.","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","3","0"
"CRISPR.associated.endonuclease.Cas1..TIGR00287."," 0","36"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 2","11"," 0"," 5"," 5"," 0","12"," 1"
"TIGR00289.family.protein..TIGR00289.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MJ0570.related.uncharacterized.domain..TIGR00290.","1","0","0","0","4","2","2","2","0","0","6","2","2","3","1","0","0"
"rRNA.metabolism.protein..SBDS.family..TIGR00291.","0","0","0","0","0","0","0","0","1","0","3","0","1","0","1","2","0"
"thiazole.biosynthesis.enzyme..TIGR00292.","0","0","0","0","0","1","2","0","0","2","3","0","2","0","1","3","1"
"prefoldin..alpha.subunit..TIGR00293.","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","4","0"
"GTP.cyclohydrolase..TIGR00294.","0","0","0","0","1","1","1","0","3","1","0","0","0","0","1","3","0"
"uncharacterized.protein..PH0010.family..TIGR00296.","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"TIGR00299.family.protein..TIGR00299.","0","0","0","0","1","0","2","0","0","1","3","0","0","4","3","7","0"
"TIGR00300.family.protein..TIGR00300.","0","0","0","0","1","1","0","0","0","0","0","0","2","5","0","5","1"
"phosphoribosylformylglycinamidine.synthase..purS.protein..TIGR00302.","0","0","0","0","0","0","1","0","0","0","2","1","0","0","1","0","0"
"TIGR00303.family.protein..TIGR00303.","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0"
"putative.toxin.antitoxin.system.toxin.component..PIN.family..TIGR00305.","0","0","0","0","2","0","0","0","0","0","3","1","1","2","0","8","0"
"phosphoglycerate.mutase..2.3.diphosphoglycerate.independent...archaeal.form..TIGR00306.","0","0","0","0","0","0","0","0","0","0","1","1","0","3","6","4","2"
"ribosomal.protein.S8.e..TIGR00307.","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0"
"N2.N2.dimethylguanosine.tRNA.methyltransferase..TIGR00308.","0","0","0","0","0","0","0","0","0","3","2","0","0","5","0","3","0"
"V.type.ATPase..D.subunit..TIGR00309.","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"ZPR1.zinc.finger.domain..TIGR00310.","0","0","0","0","2","1","0","1","4","0","0","1","1","0","0","0","0"
"cobalamin.biosynthesis.protein.CbiD..TIGR00312."," 1"," 1"," 0"," 0"," 2"," 0"," 0"," 2"," 3"," 2"," 2"," 2"," 5"," 5"," 5","12"," 0"
"cobyric.acid.synthase.CobQ..TIGR00313."," 4","22"," 0"," 0"," 5"," 0"," 0"," 1"," 7"," 0","10"," 0","14"," 8"," 4","12"," 0"
"CO.dehydrogenase.CO.methylating.acetyl.CoA.synthase.complex..beta.subunit..TIGR00316.","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1","0","0"
"cobalamin.5..phosphate.synthase..TIGR00317.","0","0","0","0","0","2","1","1","0","0","3","1","0","1","1","0","0"
"deoxyhypusine.synthase..TIGR00321.","0","0","0","0","0","0","0","1","2","6","5","0","4","0","0","2","0"
"diphthamide.biosynthesis.enzyme.Dph1.Dph2.domain..TIGR00322.","0","0","0","2","3","0","1","0","6","2","1","0","3","5","1","2","1"
"putative.translation.initiation.factor.eIF.6..TIGR00323.","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","1","0"
"tRNA.intron.endonuclease..TIGR00324.","1","0","0","0","1","0","0","0","0","0","2","0","2","0","1","0","0"
"UDP.3.O..3.hydroxymyristoyl..N.acetylglucosamine.deacetylase..TIGR00325."," 0"," 3"," 0"," 0","13"," 3"," 0"," 7"," 6"," 5","53"," 5","32","13"," 5","28"," 0"
"riboflavin.biosynthesis.protein.RibD..TIGR00326."," 0"," 0"," 0"," 0"," 8"," 0"," 8"," 3"," 2"," 0","29"," 0","18","10"," 5"," 6"," 0"
"flagellar.biosynthetic.protein.FlhB..TIGR00328."," 0"," 0"," 0"," 0"," 5"," 6"," 0"," 4"," 2"," 3","13"," 7","14"," 1"," 9"," 0"," 0"
"metallohydrolase..glycoprotease.Kae1.family..TIGR00329."," 0"," 0"," 0"," 0","11"," 4"," 3"," 0"," 5"," 2","44"," 0","19","16"," 8","11"," 2"
"fructose.1.6.bisphosphatase..class.II..TIGR00330."," 0"," 0"," 0"," 0"," 3"," 0"," 1"," 5"," 1"," 0","21"," 6","14","13","17","19"," 0"
"heat.inducible.transcription.repressor.HrcA..TIGR00331."," 0","29"," 0"," 0"," 1"," 0"," 1"," 1"," 4"," 0","14"," 1","15","14","14","19"," 0"
"nrdI.protein..TIGR00333.","0","0","0","0","1","0","2","0","0","0","2","0","3","1","3","2","0"
"ribonuclease.M5..TIGR00334.","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"putative.DNA.primase..eukaryotic.type..small.subunit..TIGR00335.","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0"
"orotate.phosphoribosyltransferase..TIGR00336."," 0"," 0"," 0"," 0"," 4"," 0"," 0"," 4"," 6"," 2","36"," 0","12","23"," 7"," 7"," 0"
"CTP.synthase..TIGR00337.","  0","  0","  0","  0"," 27","  1","  9"," 14"," 13","  2","102"," 15"," 87"," 65"," 61"," 85","  2"
"phosphoserine.phosphatase.SerB..TIGR00338."," 0"," 0"," 0"," 0","14"," 0"," 2"," 4"," 5"," 2","39"," 7","19"," 4"," 4","13"," 0"
"sulfate.adenylyltransferase..TIGR00339.","0","0","0","0","0","1","0","0","0","0","0","0","3","5","3","9","0"
"TIGR00341.family.protein..TIGR00341.","0","1","0","0","2","0","1","1","2","2","4","0","0","0","0","0","0"
"tRNA.sulfurtransferase.ThiI..TIGR00342."," 0"," 0"," 0"," 0"," 2"," 8"," 6"," 3"," 3"," 3","13"," 9","14"," 2"," 6"," 3"," 0"
"pyridoxal.5..phosphate.synthase..synthase.subunit.Pdx1..TIGR00343."," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 3"," 1"," 0"," 6","11"," 5"," 5"," 5"
"alanine..tRNA.ligase..TIGR00344.","  0","  0","  0","  0"," 51","  9"," 30"," 21"," 31"," 22","154"," 21","119"," 78"," 67","113","  0"
"transport.energizing.ATPase..TRC40.GET3.ArsA.family..TIGR00345.","0","0","0","0","2","0","0","0","0","1","4","0","3","6","9","4","0"
"dethiobiotin.synthase..TIGR00347."," 0"," 1"," 0"," 0"," 7"," 3"," 5"," 4"," 0"," 4"," 9"," 0"," 8"," 5","14"," 4"," 1"
"type.I.site.specific.deoxyribonuclease..HsdR.family..TIGR00348.","  0","  0","  0","  0"," 78"," 14"," 32"," 38"," 48"," 51","227","  5"," 62"," 28","  8","100","  0"
"cell.envelope.related.function.transcriptional.attenuator.common.domain..TIGR00350."," 0"," 0"," 0"," 0","15"," 0","12"," 7"," 0"," 0","22"," 0","26","47","23","28"," 7"
"respiratory.nitrate.reductase..gamma.subunit..TIGR00351."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 0"," 0"," 0","11"," 0"," 2"," 6","12"," 7"," 0"
"cytochrome.c.type.biogenesis.protein.CcmF..TIGR00353."," 0"," 0"," 0"," 0"," 8"," 0"," 0"," 2"," 6"," 0","16"," 0"," 4"," 0"," 1","10"," 0"
"DNA.polymerase.II..large.subunit.DP2..TIGR00354.","0","0","0","0","0","0","0","4","0","0","2","0","1","6","2","6","0"
"phosphoribosylaminoimidazolecarboxamide.formyltransferase.IMP.cyclohydrolase..TIGR00355.","  0","  3","  0","  0"," 31"," 10"," 18"," 22"," 23"," 15","101"," 14"," 62"," 74"," 25"," 48","  1"
"methionine.R.sulfoxide.reductase..TIGR00357."," 0"," 0"," 0"," 0","13"," 0"," 2"," 2"," 6"," 0","47"," 0","11","14","10","16"," 0"
"VacB.and.RNase.II.family.3..5..exoribonucleases..TIGR00358.","  0","  0","  0","  0"," 22"," 16"," 37"," 13"," 32"," 25","136"," 18"," 57"," 39"," 24"," 83","  0"
"PTS.system..cellobiose.specific.IIC.component..TIGR00359."," 0"," 0"," 0"," 0"," 2"," 0"," 3"," 2"," 0"," 1"," 4"," 0"," 1"," 3","14"," 0"," 1"
"ComEC.Rec2.related.protein..TIGR00360."," 0"," 0"," 0"," 0","11"," 0"," 9"," 2","13"," 5","47"," 6","23","20","11","12"," 0"
"DNA.internalization.related.competence.protein.ComEC.Rec2..TIGR00361."," 0"," 0"," 0"," 1","11"," 0"," 7"," 3","10"," 6","30"," 6","19"," 4"," 8"," 4"," 0"
"chromosomal.replication.initiator.protein.DnaA..TIGR00362.","  0","  0","  0","  0"," 28","  0"," 19"," 21"," 19"," 15","119","  4"," 40"," 37"," 34"," 60","  0"
"lipoprotein..YaeC.family..TIGR00363."," 2"," 1"," 0"," 2"," 5"," 6"," 5"," 2"," 5"," 4","21"," 3","20","20"," 9","17"," 1"
"queuosine.biosynthesis.protein.QueC..TIGR00364."," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 2"," 4"," 4","16"," 1","16"," 7"," 9","15"," 0"
"monothiol.glutaredoxin..Grx4.family..TIGR00365.","0","0","0","0","1","0","0","0","2","1","6","1","8","5","0","3","0"
"TIGR00366.family.protein..TIGR00366.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K..dependent.Na..Ca..exchanger.homolog..TIGR00367."," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 0"," 4"," 2","11"," 2"," 9"," 0"," 6"," 1"," 0"
"Mg.chelatase.like.protein..TIGR00368."," 0"," 1"," 0"," 0","10"," 3"," 8","14","12"," 1","57"," 6","30","25","23","31"," 2"
"uncharacterized.domain.1..TIGR00369."," 0"," 0"," 0"," 0","20"," 6"," 6"," 5","11"," 7","57","11","28","23","10","24"," 3"
"sensor.histidine.kinase.inhibitor..KipI.family..TIGR00370.","2","0","0","1","2","1","0","1","0","0","2","0","5","1","3","0","0"
"CRISPR.associated.protein.Cas4..TIGR00372.","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","2","0"
"TIGR00374.family.protein..TIGR00374.","0","0","0","1","5","0","5","2","0","2","5","0","3","3","1","0","0"
"putative.DNA.helicase..TIGR00376.","0","0","0","0","0","0","2","0","0","2","1","0","1","0","0","0","0"
"anti.anti.sigma.factor..TIGR00377.","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","3","0"
"calcium.proton.exchanger..TIGR00378.","0","0","0","0","0","0","1","0","0","0","0","0","0","5","1","1","0"
"cobyrinic.acid.a.c.diamide.synthase..TIGR00379."," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 1"," 2"," 0"," 6"," 0"," 3"," 1"," 2","12"," 1"
"cobalamin.biosynthesis.protein.CobD..TIGR00380.","0","0","0","0","0","0","0","0","1","0","1","0","7","0","3","5","0"
"ATP.dependent.Clp.protease..ATP.binding.subunit.ClpX..TIGR00382."," 0"," 0"," 0"," 0","27"," 0"," 7","16"," 5"," 0","67"," 5","41","36","45","58"," 0"
"magnesium.and.cobalt.transport.protein.CorA..TIGR00383."," 0"," 0"," 0"," 6","10"," 7"," 6"," 2"," 0"," 4","39"," 3","19","27","31","33"," 2"
"succinate.dehydrogenase.and.fumarate.reductase.iron.sulfur.protein..TIGR00384."," 0"," 0"," 0"," 1","18"," 5"," 3","12"," 7"," 1","51"," 9","42","41","22","41"," 8"
"periplasmic.protein.thiol.disulfide.oxidoreductases..DsbE.subfamily..TIGR00385.","0","0","0","0","0","0","0","2","3","0","2","2","5","0","0","3","0"
"glycolate.oxidase..subunit.GlcD..TIGR00387.","0","0","0","0","4","0","1","0","1","0","4","0","3","2","3","2","1"
"glycine..tRNA.ligase..alpha.subunit..TIGR00388."," 0"," 0"," 0"," 0","12"," 1"," 5"," 0"," 8"," 0","24"," 1","28","11","11","32"," 0"
"glycine..tRNA.ligase..TIGR00389."," 0"," 0"," 0"," 0"," 5"," 0"," 8"," 9"," 0"," 1","39"," 0","18","53","31","31"," 9"
"ATP.dependent.protease.HslVU..ATPase.subunit..TIGR00390."," 0"," 0"," 0"," 0","10","10"," 2"," 2"," 8","17","27"," 8","20","20","17","38"," 0"
"hydrogenase..NiFe..small.subunit..hydA...TIGR00391.","0","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","0"
"isoleucine..tRNA.ligase..TIGR00392.","  0","  0","  0","  0"," 50","  4"," 22"," 36"," 31"," 18","201"," 18","129","117"," 85","161","  0"
"sugar.isomerase..KpsF.GutQ.family..TIGR00393."," 0"," 0"," 0"," 1"," 3"," 4"," 3","10"," 3"," 6","25"," 7","25","16","14","15"," 0"
"leucine..tRNA.ligase..TIGR00395.","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","2","0"
"leucine..tRNA.ligase..TIGR00396.","  0","  0","  0","  0"," 41","  8"," 12"," 31"," 27"," 21","205"," 33","126"," 99"," 60","144","  2"
